63,.exe,N/A,program,0,4282926660,N/A,N/A,OneDrive,[],Desktop,0,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Microsoft OneDrive\OneDrive.exe,N/A,OneDrive
64,N/A,15.73.124.0,program,0,4282400832,Microsoft.SkypeApp_15.73.124.0_x86__kzf8qxf38zg5c,Microsoft.SkypeApp_kzf8qxf38zg5c,N/A,[],Trusted Immersive,0,N/A,Assets\SkypeAppList.png,Skype
65,.exe,N/A,program,24,4281150768,N/A,N/A,Code,[],Desktop,08/07/2021 23:20:16,C:\Users\swan4\AppData\Local\Programs\Microsoft VS Code\Code.exe,N/A,Visual Studio Code
66,N/A,21.10628.5716.0,program,0,4278990074,Microsoft.Whiteboard_21.10628.5716.0_x64__8wekyb3d8bbwe,Microsoft.Whiteboard_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\WhiteboardAppList.png,Microsoft Whiteboard
67,.exe,N/A,program,0,16777215,N/A,N/A,control,[],Desktop,0,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\control.exe,N/A,Windows 관리 도구
68,N/A,N/A,program,0,16777215,N/A,N/A,N/A,[],Desktop,0,::{20D04FE0-3AEA-1069-A2D8-08002B30309D},N/A,내 PC
69,N/A,N/A,program,25,16777215,N/A,N/A,N/A,[],Desktop,08/08/2021 06:32:55,::{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},N/A,제어판
70,N/A,N/A,program,464,16777215,N/A,N/A,N/A,[],Desktop,08/08/2021 12:52:22,::{52205FD8-5DFB-447D-801A-D0B52F2E83E1},N/A,파일 탐색기
71,.exe,N/A,program,0,16777215,N/A,N/A,wmplayer,[],Desktop,0,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Windows Media Player\wmplayer.exe,N/A,Windows Media Player
72,N/A,2021.21070.22007.0,program,9,4278221012,Microsoft.Windows.Photos_2021.21070.22007.0_x64__8wekyb3d8bbwe,Microsoft.Windows.Photos_8wekyb3d8bbwe,N/A,[],Trusted Immersive,08/08/2021 00:00:48,N/A,Assets\PhotosAppList.png,사진
73,N/A,2021.21070.22007.0,program,0,4278221012,Microsoft.Windows.Photos_2021.21070.22007.0_x64__8wekyb3d8bbwe,Microsoft.Windows.Photos_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\VideoEditor\VideoEditorAppList.png,비디오 편집기
74,.exe,N/A,program,31,16777215,N/A,N/A,mstsc,[],Desktop,08/08/2021 08:03:08,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\mstsc.exe,N/A,원격 데스크톱 연결
75,N/A,10.0.19041.423,program,0,16777215,Microsoft.Windows.SecHealthUI_10.0.19041.423_neutral__cw5n1h2txyewy,Microsoft.Windows.SecHealthUI_cw5n1h2txyewy,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,Windows 보안
76,N/A,N/A,program,0,16777215,N/A,N/A,N/A,[],Desktop,0,::{2559A1F3-21D7-11D4-BDAF-00C04F60B9F0},N/A,실행
77,N/A,10.2101.28.0,program,0,4278221012,Microsoft.WindowsAlarms_10.2101.28.0_x64__8wekyb3d8bbwe,Microsoft.WindowsAlarms_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\AlarmsAppList.png,알람 및 시계
78,N/A,10.2103.8.0,program,13,4278221012,Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe,Microsoft.WindowsCalculator_8wekyb3d8bbwe,N/A,[],Trusted Immersive,08/02/2021 16:58:51,N/A,Assets\CalculatorAppList.png,계산기
79,N/A,2021.105.10.0,program,0,4278221012,Microsoft.WindowsCamera_2021.105.10.0_x64__8wekyb3d8bbwe,Microsoft.WindowsCamera_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\CameraAppList.png,카메라
80,N/A,16005.13426.20920.0,program,0,4278221015,microsoft.windowscommunicationsapps_16005.13426.20920.0_x64__8wekyb3d8bbwe,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,images\HxCalendarAppList.png,일정
81,N/A,16005.13426.20920.0,program,0,4278221015,microsoft.windowscommunicationsapps_16005.13426.20920.0_x64__8wekyb3d8bbwe,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,images\HxMailAppList.png,메일
82,N/A,1.2103.1172.0,program,0,4278221012,Microsoft.WindowsFeedbackHub_1.2103.1172.0_x64__8wekyb3d8bbwe,Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe,N/A,[],Trusted Immersive,07/09/2021 23:55:42,N/A,Assets\FeedbackHubAppList.png,피드백 허브
83,N/A,10.2104.2.0,program,0,4278221012,Microsoft.WindowsMaps_10.2104.2.0_x64__8wekyb3d8bbwe,Microsoft.WindowsMaps_8wekyb3d8bbwe,N/A,[],Trusted Immersive,07/09/2021 23:55:42,N/A,Assets\AppTiles\MapsAppList.png,지도
84,N/A,10.2103.28.0,program,0,4278221012,Microsoft.WindowsSoundRecorder_10.2103.28.0_x64__8wekyb3d8bbwe,Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\VoiceRecorderAppList.png,음성 녹음기
85,N/A,12105.1001.23.0,program,0,16777215,Microsoft.WindowsStore_12105.1001.23.0_x64__8wekyb3d8bbwe,Microsoft.WindowsStore_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\AppTiles\StoreAppList.png,Microsoft Store
86,N/A,48.78.15001.0,program,0,4279270416,Microsoft.XboxApp_48.78.15001.0_x64__8wekyb3d8bbwe,Microsoft.XboxApp_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\GamesXboxHubAppList.png,Xbox 콘솔 컴패니언
87,N/A,5.721.6282.0,program,13,16777215,Microsoft.XboxGamingOverlay_5.721.6282.0_x64__8wekyb3d8bbwe,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe,N/A,[],Trusted Immersive,08/06/2021 01:18:30,N/A,Assets\GameBar_AppList.png,Xbox Game Bar
88,N/A,1.21062.150.0,program,0,4278221015,Microsoft.YourPhone_1.21062.150.0_x64__8wekyb3d8bbwe,Microsoft.YourPhone_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\AppTiles\AppIcon.png,사용자 휴대폰
89,N/A,10.21061.10121.0,program,0,4278221012,Microsoft.ZuneMusic_10.21061.10121.0_x64__8wekyb3d8bbwe,Microsoft.ZuneMusic_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\AppList.png,Groove 음악
90,N/A,10.21061.10121.0,program,0,4278221012,Microsoft.ZuneVideo_10.21061.10121.0_x64__8wekyb3d8bbwe,Microsoft.ZuneVideo_8wekyb3d8bbwe,N/A,[],Trusted Immersive,0,N/A,Assets\AppList.png,영화 및 TV
91,.exe,N/A,program,78,4279712371,N/A,N/A,msedge,[],Desktop,08/08/2021 04:11:13,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Microsoft\Edge\Application\msedge.exe,N/A,Microsoft Edge
92,N/A,1.25.245.0,program,0,16777215,RealtekSemiconductorCorp.RealtekAudioControl_1.25.245.0_x64__dt26b99r8h8gj,RealtekSemiconductorCorp.RealtekAudioControl_dt26b99r8h8gj,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,Realtek Audio Console
93,N/A,1.2.5.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.1412377A9806A_1.2.5.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.1412377A9806A_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Images\Square44x44Logo.png,Link Sharing
94,N/A,1.1.62.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.217952CDCC167_1.1.62.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.217952CDCC167_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Images\Square44x44Logo.png,Galaxy Book Members
95,N/A,1.1.30.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.LiveMessage_1.1.30.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.LiveMessage_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,Live Message
96,N/A,3.0.31.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.NewVoiceNote_3.0.31.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.NewVoiceNote_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,Samsung Voice Note
97,N/A,2.4.37.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.OnlineSupportSService_2.4.37.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.OnlineSupportSService_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,온라인 상담(S Service)
98,N/A,4.6.28.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.PCGallery_4.6.28.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.PCGallery_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,Samsung Gallery
99,N/A,1.0.4.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.SamsungCarePlusLauncher_1.0.4.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.SamsungCarePlusLauncher_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Images\Square44x44Logo.png,Samsung Care+
100,N/A,1.0.15.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.SamsungCloudBluetoothSync_1.0.15.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.SamsungCloudBluetoothSync_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Assets\Square44x44Logo.png,Samsung Bluetooth Sync
101,N/A,1.3.11.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.SamsungFree_1.3.11.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.SamsungFree_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Images\Square44x44Logo.png,Samsung TV Plus
102,N/A,2.0.27.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.SamsungPCCleaner_2.0.27.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.SamsungPCCleaner_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Images\Square44x44Logo.png,Samsung PC Cleaner
103,N/A,1.1.2.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.SamsungQuickSearch_1.1.2.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.SamsungQuickSearch_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,Images\Square44x44Logo.png,Quick Search
104,N/A,8.1.37.0,program,0,16777215,SAMSUNGELECTRONICSCO.LTD.SamsungRecovery_8.1.37.0_x64__3c1yjt4zspk6g,SAMSUNGELECTRONICSCO.LTD.SamsungRecovery_3c1yjt4zspk6g,N/A,[],Trusted Immersive,0,N/A,images\Square44x44Logo.png,Samsung Recovery
