3,C:\Program Files\Android\Android Studio\lib\httpmime-4.5.12.jar
3,C:\Program Files\Android\Android Studio\lib\icu4j-67.1.jar
3,C:\Program Files\Android\Android Studio\lib\idea.jar
3,C:\Program Files\Android\Android Studio\lib\idea_rt.jar
3,C:\Program Files\Android\Android Studio\lib\icons.jar
3,C:\Program Files\Android\Android Studio\lib\imageio-metadata-3.5.jar
3,C:\Program Files\Android\Android Studio\lib\ini4j-0.5.5-2.jar
3,C:\Program Files\Android\Android Studio\lib\imageio-tiff-3.5.jar
3,C:\Program Files\Android\Android Studio\lib\intellij-coverage-agent-1.0.573.jar
3,C:\Program Files\Android\Android Studio\lib\imgscalr-lib-4.2.jar
3,C:\Program Files\Android\Android Studio\lib\intellij-dvcs.jar
3,C:\Program Files\Android\Android Studio\lib\imageio-core-3.5.jar
3,C:\Program Files\Android\Android Studio\lib\intellij-deps-fastutil-8.4.1-4.jar
3,C:\Program Files\Android\Android Studio\lib\isorelax-20030108.jar
3,C:\Program Files\Android\Android Studio\lib\ion-java-1.6.2-3.jar
3,C:\Program Files\Android\Android Studio\lib\j2objc-annotations-1.3.jar
3,C:\Program Files\Android\Android Studio\lib\jackson-core-2.11.0.jar
3,C:\Program Files\Android\Android Studio\lib\istack-commons-runtime-3.0.7.jar
3,C:\Program Files\Android\Android Studio\lib\intellij-xml.jar
3,C:\Program Files\Android\Android Studio\lib\jackson-annotations-2.11.0.jar
3,C:\Program Files\Android\Android Studio\lib\intellij-test-discovery-agent-1.0.573.jar
3,C:\Program Files\Android\Android Studio\lib\jackson-databind-2.11.0.jar
3,C:\Program Files\Android\Android Studio\lib\javax.annotation-api-1.3.2.jar
3,C:\Program Files\Android\Android Studio\lib\java-compatibility-1.0.1.jar
3,C:\Program Files\Android\Android Studio\lib\java-string-similarity-1.2.1.jar
3,C:\Program Files\Android\Android Studio\lib\javax.activation-1.2.0.jar
3,C:\Program Files\Android\Android Studio\lib\jb-jdi-2.3.jar
3,C:\Program Files\Android\Android Studio\lib\jaxb-api-2.3.1.jar
3,C:\Program Files\Android\Android Studio\lib\jaxb-runtime-2.3.1.jar
3,C:\Program Files\Android\Android Studio\lib\jcip-annotations-1.0.jar
3,C:\Program Files\Android\Android Studio\lib\jdkAnnotations.jar
3,C:\Program Files\Android\Android Studio\lib\jcef-81.2.24-gc0b313d-chromium-81.0.4044.113-api-1.1.jar
3,C:\Program Files\Android\Android Studio\lib\jaxen-1.2.0.jar
3,C:\Program Files\Android\Android Studio\lib\jcodings-1.0.48.jar
3,C:\Program Files\Android\Android Studio\lib\jackson-module-kotlin-2.11.0.jar
3,C:\Program Files\Android\Android Studio\lib\jna-platform.jar
3,C:\Program Files\Android\Android Studio\lib\jing-20030619.jar
3,C:\Program Files\Android\Android Studio\lib\jdom.jar
3,C:\Program Files\Android\Android Studio\lib\joni-2.1.32.jar
